Transaction ID,Branch,Amount,Sender,Sender Old Balance,Sender New Balance,Receiver,Receiver Old Balance,Receiver New Balance,Transaction Count,Account Age,Last Transaction,Time of Transaction,isFraud
TRX8406061207,Boston,3328.38,C2001164060,13164.36,9835.98,C1731877543,31217.94,34546.32,6,4.26,1.6,21:07:07,0
TRX8915027874,San Diego,4276.73,C159860059,17971.24,13694.51,C608392736,5923.35,10200.08,108,7.77,2.1,07:58:47,0
TRX1940263226,"Washington, D.C.",6814.2,C33570527,59409.57,52595.37,C2089115376,54007.11,60821.31,77,4.17,1.19,17:24:26,0
TRX3570327737,San Francisco,220691.42,C891715540,64413.9,29648.37,C2084634607,75938.08,55131.72,70,5,0.71,07:46:47,1
TRX8422348544,"Washington, D.C.",84340.09,C1773114251,94711.37,10371.28,C269287960,16064.93,100405.02,33,7.26,6.3,05:51:02,0
TRX4336006665,San Antonio,154960.56,C1468711102,158672.98,3712.42,C1434796930,70421.56,225382.12,10,3.56,0.73,01:37:42,0
TRX7590566878,Philadelphia,27742.59,C428798670,3900.86,49951.55,C1024478363,31267.73,70991.27,84,2.55,0.66,15:11:20,1
TRX6429958769,Seattle,117417.48,C793164837,1304692.68,1187275.2,C831473649,48584.81,166002.29,47,9.04,1.5,11:08:59,0
TRX5875805727,Seattle,8415.4,C1144567906,28511.7,20096.3,C1512060385,77751.45,86166.85,50,7,5.61,03:49:42,0
TRX8982011267,San Francisco,19968.299,C1556004794,24364.05,46154.16,C2125269841,51640.96,11616.31,63,3.29,0.72,17:38:28,1
TRX3260167481,Jacksonville,30965.98,C791028852,29129.28,26284.07,C521342639,83288.87,25311.47,29,5.19,1.04,04:18:15,1
TRX2800160267,Jacksonville,2619.71,C1186712450,90311.08,87691.37,C2081269248,92017.14,94636.85,9,11.03,8.35,09:49:52,0
TRX4014662406,Columbus,15785.85,C1997625595,15907.4,121.55,C938463537,14430.14,30215.99,73,4.05,4.01,00:15:54,0
TRX9513173922,San Diego,3687.46,C507944445,65427.78,61740.32,C792028608,58452.22,62139.68,50,8.51,0.83,08:11:28,0
TRX9319556843,Seattle,2472.54,C1648519339,35276.89,32804.35,C1399313519,77059.32,79531.86,109,9.31,3.24,19:08:01,0
TRX9968399799,San Francisco,3408.82,C1037475674,21140.97,17732.15,C1644631132,18567.02,21975.84,70,4.87,3.69,15:49:15,0
TRX4259689946,Los Angeles,77606.35,C2098830440,88276.65,10670.3,C1560243060,42346.34,119952.69,80,3.36,2.07,23:24:56,0
TRX6471604922,San Diego,3263.58,C2086068243,56625.31,53361.73,C1486273013,82743.18,86006.76,108,7.13,2.67,12:30:31,0
TRX6692460320,New York City,19295.38,C113482196,136605.97,117310.59,C1980418100,74829.35,94124.73,94,6.99,4.83,01:07:58,0
TRX1578082699,Philadelphia,30608.52,C859701702,89395.32,58786.8,C332365138,33984.03,64592.55,33,6.44,1.62,22:40:40,0
TRX5777407883,Philadelphia,2445.098,C716949678,10004.04,34992.8,C1934605027,13856.81,67342.22,20,2.69,1.44,19:29:23,1
TRX1121222655,Los Angeles,32133.392,C1086849943,52036.97,17647.11,C392377326,24878.95,48779.82,3,9.29,1.5,19:18:45,1
TRX9079306102,Los Angeles,114797.39,C954742840,119764.73,4967.34,C194507157,15919.41,130716.8,89,2.84,1.05,01:01:17,0
TRX3936152066,New York City,213.35,C1017792343,9359.25,9145.9,C117890788,17689.82,17903.17,21,5.55,4.16,15:26:10,0
TRX3284658643,Philadelphia,5962.29,C1973281540,15397.59,9435.3,C1125721069,78209.78,84172.07,29,4.72,2.61,10:41:57,0
TRX7188001805,Nashville,22553.97,C882144085,98649.55,76095.58,C1004826012,52840.29,75394.26,106,2.87,2.43,14:25:14,0
TRX9640935146,Austin,6988.56,C1775120226,30152.56,23164,C2124688514,45975.28,52963.84,25,9.11,4.21,10:37:34,0
TRX6057112982,"Washington, D.C.",17978.87,C1588219600,38285.54,20306.67,C1078448857,43552.28,61531.15,34,4.02,0.8,13:29:31,0
TRX5699461857,El Paso,157441.29,C987595204,725293.01,567851.72,C1821786174,28451.85,185893.14,72,1.46,1.38,09:23:13,0
TRX3858142860,Charlotte,196752.64,C61585066,201329.54,4576.9,C652803980,89965.88,286718.52,90,7.98,3.19,23:19:07,0
TRX2206404408,Phoenix,351.26,C2030458069,1418.12,1066.86,C2114687352,15506.16,15857.42,17,8.73,3.78,07:46:46,0
TRX6227698173,Austin,9517.37,C41495592,33965.26,24447.89,C1200293689,3091.91,12609.28,99,4.14,3.73,12:13:35,0
TRX6428225482,Jacksonville,689.28,C68904657,28050.22,27360.94,C1707503556,67492.87,68182.15,9,9.18,2.74,05:54:46,0
TRX7830315587,San Jose,10541.14,C1268390885,81255.4,70714.26,C1640246868,53058.64,63599.78,54,8.7,3.53,03:33:28,0
TRX3291818116,Columbus,37239.99,C1605988985,59616.46,22376.47,C488795943,38176.88,75416.87,60,8.18,1.7,09:01:54,0
TRX8459448849,Houston,145733.52,C1828883582,149575.22,3841.7,C78109530,26078,171811.52,109,5.66,4.26,19:05:51,0
TRX8481359977,El Paso,1089.75,C49250603,54217.29,53127.54,C1702180644,8021.56,9111.31,112,9.63,4.35,04:34:38,0
TRX9946186396,Columbus,12061.28,C589706630,88553.76,76492.48,C205413948,30774.99,42836.27,56,3.51,2.3,09:39:13,0
TRX2597573751,El Paso,146095.69,C265939934,150526.76,4431.07,C1169929192,30937.67,177033.36,90,6.28,3.34,15:25:18,0
TRX4265563443,Houston,156651.15,C1934605027,163252.52,6601.37,C794942980,16279.51,172930.66,43,3.69,3.57,11:31:23,0
TRX6910259852,Los Angeles,54544.53,C1038753484,77320.15,22775.62,C1149217113,62517.4,117061.93,106,8.87,1.16,08:47:16,0
TRX9646018851,San Antonio,13071.27,C1115073856,98341.51,85270.24,C1846982837,96283.94,109355.21,96,1.4,1.39,05:37:15,0
TRX5217125782,El Paso,156456.38,C1544078442,827916.94,671460.56,C1825903149,90705.64,247162.02,10,5.33,1.62,17:48:34,0
TRX6617922174,Dallas,802520.3,C1332823688,83288.87,22845.39,C1844942991,66334.1,57680.73,83,8.68,1.15,20:29:35,1
TRX4148639622,Austin,6770.2,C36531985,64589.76,57819.56,C748673892,19194.5,25964.7,38,5.34,1.41,12:03:15,0
TRX6576970531,Dallas,198409.35,C1213290808,513147.59,314738.24,C467401150,72025.81,270435.16,4,3.1,3.07,21:22:59,0
TRX9711729262,San Francisco,98356.05,C1547883191,39857.19,80352.4,C2016142571,54825.46,21895.97,45,8.32,5.91,09:51:27,1
TRX7522499747,San Diego,139126.6,C1272115420,153280.04,14153.44,C1442138194,32129.67,171256.27,27,3.13,1.91,04:38:44,0
TRX2343165495,Fort Worth,69603.22,C160549854,76563.56,6960.34,C1102181662,4275.49,73878.71,5,8.36,1.25,11:27:19,0
TRX3330274864,Boston,3092.92,C989255591,26685.3,23592.38,C628164202,15359.22,18452.14,70,9.28,2.88,18:49:11,0
TRX2311645445,San Diego,5210.66,C1803976423,46834.21,41623.55,C1851422703,98649.93,103860.59,60,4.84,3.41,15:28:47,0
TRX1717241276,Houston,7059.05,C748673892,28852.49,21793.44,C1009383102,7745.36,14804.41,102,3.97,3.07,02:11:03,0
TRX3837005417,Jacksonville,380950.81,C1543560717,16615.9,25029.8,C600252712,71640.74,92710.52,103,9.1,0.1,19:00:28,1
TRX9385862879,"Washington, D.C.",4573.12,C697707311,14998.98,10425.86,C187070277,7325.46,11898.58,110,8.39,0.95,00:31:11,0
TRX6237616801,Nashville,187806.71,C1423491597,188274.31,467.6,C949107966,29140.97,216947.68,64,8.96,2.67,00:23:51,0
TRX3597440413,Phoenix,1744.46,C1689730570,51657.78,49913.32,C1634723627,48823.09,50567.55,20,7.14,0.02,01:48:31,0
TRX8371077071,Jacksonville,6360.79,C70165127,93751.06,87390.27,C1386640019,36612.61,42973.4,21,4.52,0.92,13:33:48,0
TRX7260204907,San Francisco,15470.9,C1679352734,1719.29,19301.87,C1429483328,58947.01,93508.65,51,5.29,3.02,17:22:13,1
TRX9198574858,Chicago,10438.26,C1981708431,72381.7,61943.44,C483248042,46698.85,57137.11,3,9.98,2.23,13:12:36,0
TRX3732221178,"Washington, D.C.",152227.14,C164052991,154339.2,2112.06,C1500379239,87344.24,239571.38,74,9,2.67,15:51:23,0
TRX4804563297,Chicago,84988.71,C2142893855,89857.84,4869.13,C942771559,57784.13,142772.84,97,6.83,3.83,05:23:16,0
TRX4497824739,Jacksonville,7159.95,C733419479,8286.75,1126.8,C2031467683,14340.48,21500.43,84,3.81,2.87,14:00:49,0
TRX8568098883,Jacksonville,3095.41,C1814062048,59374.28,56278.87,C1292548899,93600.84,96696.25,99,9.75,2.86,19:31:33,0
TRX5060593205,Philadelphia,3076.45,C1956358668,68342.73,65266.28,C1294308413,78956.14,82032.59,38,5.15,0.67,10:11:05,0
TRX2300482623,Philadelphia,98356.05,C1069508327,63406.28,86176.55,C1682431013,90260.1,97053.1,64,3.55,0.78,14:24:05,1
TRX6728252687,"Washington, D.C.",151795.71,C217590872,155025.23,3229.52,C1519190990,42018.95,193814.66,85,11.01,7.67,12:47:19,0
TRX3179588407,Philadelphia,119849.92,C1009997767,120201.8,351.88,C1885927370,23596.72,143446.64,30,3.19,1.83,03:24:23,0
TRX7100562336,San Jose,14441.29,C1958592872,24561.38,10120.09,C2070438137,85679.11,100120.4,67,5.07,4.8,06:45:56,0
TRX8704058796,Indianapolis,21230.26,C942771559,67892.44,46662.18,C1999695752,56953.07,78183.33,38,8.01,0.23,10:23:42,0
TRX9771778333,Fort Worth,268571.64,C624718217,11369.95,57700.45,C1797112335,82505.17,46577.72,109,7.08,0.6,06:42:04,1
TRX3710521070,Phoenix,1324.06,C2047984839,45634.92,44310.86,C1955406455,28293.02,29617.08,41,9.26,2.93,10:14:43,0
TRX2959127947,Nashville,117133.74,C37162128,792453.98,675320.24,C316731851,12483.51,129617.25,103,5.74,4.26,11:50:53,0
TRX1322803001,Columbus,120374.06,C835631769,125827,5452.94,C108982313,19287.01,139661.07,40,2.14,1.21,16:52:22,0
TRX4819772489,Phoenix,85001.61,C565881091,91015.29,6013.68,C259251414,33291.3,118292.91,84,12.54,6.84,16:25:55,0
TRX4614012948,San Diego,8506.975,C1509270390,76004.78,61312.02,C172198129,98797.69,38657.48,107,9.99,8.05,04:38:06,1
TRX2174704503,Houston,118010.59,C186415926,127349.37,9338.78,C1371397528,76478.45,194489.04,11,1.55,0.97,01:18:20,0
TRX9017789168,New York City,1651.39,C886499748,41174.89,39523.5,C721648892,43453.29,45104.68,23,8.22,0.98,02:08:57,0
TRX7161533111,Houston,18389.77,C281443356,24248.75,5858.98,C425275537,69743.19,88132.96,24,9.23,8.65,12:44:14,0
TRX1699057276,"Washington, D.C.",185558.45,C2086004057,398605.05,213046.6,C1050573424,90142.04,275700.49,44,6.82,6.56,02:11:28,0
TRX5369284604,Los Angeles,121093.03,C598357562,132880.32,11787.29,C1633161534,3009.47,124102.5,88,3.23,2.86,20:49:16,0
TRX4293772125,Fort Worth,2069.31,C1872905355,89454.94,87385.63,C9844218,21654.4,23723.71,21,4.14,1.16,04:49:22,0
TRX7223629239,Denver,6741.81,C1373114222,91067.11,84325.3,C396308663,34994.18,41735.99,70,5.88,1.51,00:22:03,0
TRX8716862901,Jacksonville,14132.968,C1715189999,93426.81,16020.44,C616302301,75491.37,75645.71,69,9.73,2.3,03:47:14,1
TRX4155440755,El Paso,172437.52,C1489193907,198578.29,26140.77,C907858780,78172.48,250610,23,7.93,2.52,09:24:50,0
TRX1728517979,Austin,285.59,C513761429,14029.59,13744,C646204091,85775.6,86061.19,12,7.18,4.05,22:33:50,0
TRX5774224348,Phoenix,1348.98,C1658116804,13085.39,11736.41,C244872973,65537.74,66886.72,41,8.3,5.59,04:03:39,0
TRX9344331430,San Diego,15.06,C1887991591,65076.78,65061.72,C2045560071,80071.68,80086.74,13,1.76,0.3,07:25:25,0
TRX6976780238,"Washington, D.C.",151990.43,C1894338251,1061203.19,909212.76,C662666707,50675.68,202666.11,90,8.03,6.84,21:13:36,0
TRX6337693685,Los Angeles,24638.55,C1467742939,37584.67,12946.12,C1168981208,27738.72,52377.27,68,2.67,1.58,22:32:05,0
TRX3126453837,Austin,20781.99,C612686775,40808.92,20026.93,C1770125555,75103.26,95885.25,77,3.14,2.03,12:28:57,0
TRX1104154231,Los Angeles,29825.687,C1785495362,35877.24,53823.34,C1832681663,34105.72,9247.21,49,3.39,0.5,19:47:26,1
TRX7188251674,"Washington, D.C.",6230.31,C1703272304,1768.43,63807.67,C296234255,13535.58,18467.17,52,9.73,3.76,06:22:36,1
TRX5845324314,Boston,412.18,C1640043321,28507.82,28095.64,C217389263,41284.89,41697.07,101,7.72,3.82,00:50:34,0
TRX4301085628,Jacksonville,9714.23,C863748063,31527.97,21813.74,C1779202806,16939.74,26653.97,13,9.23,0.98,19:21:55,0
TRX4406728712,San Jose,26843.78,C635001030,34700.65,7856.87,C1459669467,80900.04,107743.82,22,9.12,0.92,12:59:21,0
TRX3851680218,San Francisco,127993.13,C798836643,314986.37,186993.24,C1340057206,81251.25,209244.38,69,10.51,4.59,22:11:54,0
TRX4037804998,Los Angeles,129987.53,C1798768880,694028.81,564041.28,C962548461,16507.11,146494.64,49,2.47,0.26,19:30:38,0
TRX8522147406,Philadelphia,7491.036,C2101527076,47692.73,14327.17,C1568623803,86406.53,18912.92,66,3.95,1.29,08:54:29,1
TRX2850639598,Philadelphia,1117.34,C1583082378,61796.96,60679.62,C129361402,68526.48,69643.82,103,6.43,5.69,06:02:03,0
TRX2941639953,San Antonio,15527.03,C1712647370,19211.56,3684.53,C1804292128,20487.9,36014.93,77,7.36,5.21,22:47:26,0
TRX8805840182,Chicago,6917.1,C1571465824,13063.27,6146.17,C1464177809,83021.64,89938.74,79,5.36,3.64,19:48:11,0
TRX4174222887,"Washington, D.C.",115305.43,C756222660,127654.29,12348.86,C607370452,61389.06,176694.49,6,8.08,6.15,20:47:54,0
TRX6068004495,Houston,170.22,C79120973,51388.19,51217.97,C361960650,20696.65,20866.87,60,2.46,1.74,22:02:48,0
TRX6919700656,El Paso,5070.28,C1363127070,13385.24,8314.96,C1864007931,32984.4,38054.68,92,7.27,4.84,10:48:14,0
TRX3647023281,Indianapolis,23261.3,C294649085,23652.44,391.14,C508397424,73392.26,96653.56,16,7.67,2.4,07:11:06,0
TRX6322132264,Philadelphia,102506.97,C1256469923,60757.07,77774.82,C1777043124,47764.37,6749.79,5,4.79,1.77,01:44:34,1
TRX9486955254,Los Angeles,97806.47,C1617174216,114668.65,16862.18,C236791681,28546.75,126353.22,30,7.64,4.54,15:21:06,0
TRX4791010505,New York City,619.24,C789998945,6142.61,5523.37,C2011319612,49474.17,50093.41,59,4.39,0.74,00:22:51,0
TRX5954611691,Nashville,4905.54,C1721045976,81371.06,76465.52,C2075042187,10260.55,15166.09,8,8.25,1.76,12:31:47,0
TRX9232197968,Philadelphia,319373.34,C1419580670,48190.76,59036.01,C1244394767,73996.89,34915.33,59,9.81,7,03:49:41,1
TRX3308646478,New York City,2808.11,C3737976,46974.83,44166.72,C335466988,15111.15,17919.26,73,2.59,1.73,18:50:17,0
TRX1058285000,Nashville,1470.5,C1348109698,47847.8,46377.3,C1657512321,12031.02,13501.52,101,4.52,1.63,19:23:53,0
TRX4803051857,Chicago,415.98,C778616125,7529.17,7113.19,C1008608255,20173.94,20589.92,44,6.68,0.25,08:38:55,0
TRX8005368261,Fort Worth,1110.87,C1141113940,7295.4,6184.53,C865697287,94618.12,95728.99,21,2.01,1.56,21:01:36,0
TRX2417642886,San Francisco,126240.28,C1123321137,95698.35,74340.48,C349810210,36425.08,14953.16,10,2.92,1.53,11:01:26,1
TRX8846276293,Charlotte,3026.44,C1142597550,1287.84,14010.41,C854255346,7190.04,35531.1,11,8.47,2.06,08:31:32,1
TRX1919231907,Chicago,2949.867,C784556863,9541.48,40800.67,C1402531280,4464.9,15543.03,79,2.76,1.94,17:34:10,1
TRX3095737612,Houston,930.35,C1346354118,18269.21,17338.86,C792855998,48222.9,49153.25,74,6.72,3.66,14:11:42,0
TRX9346620512,Dallas,15326.3,C752202140,81075.7,65749.4,C1119920494,16049.53,31375.83,94,8.29,3.82,05:08:41,0
TRX1306989620,Chicago,328175.59,C1088491512,62952.9,4016.52,C1451708599,86632.95,3234.17,19,5.12,3.82,02:58:19,1
TRX3689719039,Dallas,86574.72,C762509150,103116.91,16542.19,C555591232,10947.43,97522.15,50,3.14,1.9,15:29:07,0
TRX1776499905,Indianapolis,74361.7,C2052403472,86637.75,12276.05,C192318053,72959.46,147321.16,54,3.68,1.6,14:09:49,0
TRX2070152862,Houston,11239.89,C1846982837,46677.91,35438.02,C913724364,89890.52,101130.41,52,3.82,3.29,21:46:11,0
TRX1080902726,Houston,2673.65,C1618489605,84866.75,82193.1,C1737176902,94484.34,97157.99,103,5.6,4.17,15:52:35,0
TRX5696952724,Phoenix,625.92,C532299734,57933.85,57307.93,C980552419,59773.62,60399.54,52,8.98,8.12,05:56:10,0
TRX5215612684,"Washington, D.C.",20251.95,C1443210651,37412.18,17160.23,C709841971,45311.48,65563.43,102,6.15,0.26,20:31:08,0
TRX6759386938,Indianapolis,5159.29,C1000600589,64280.44,59121.15,C1252204540,33015.45,38174.74,56,4.86,0.92,18:56:14,0
TRX5749614950,Los Angeles,8091.484,C1588976146,9105.69,90083.18,C1338065644,55632.14,66805.59,25,4.73,4.71,20:55:18,1
TRX5762896540,Jacksonville,22069.142,C1848513006,88940.04,26373.29,C1603213074,96674.23,77260.43,64,9.64,2.43,07:36:35,1
TRX1798039179,Austin,4372.05,C2043889470,98985.05,94613,C34419690,26064.6,30436.65,45,5.77,5.19,18:38:48,0
TRX4918390469,Charlotte,3940.509495,C1244536402,60064.92,62741.3,C36627152,28023.28,64851.6,18,5.44,0.94,14:13:30,1
TRX3167678739,Chicago,3219.674,C483529787,6451.2,21391.54,C1244211620,7557.04,37575.51,56,8.82,0.6,07:36:52,1
TRX1092934579,Columbus,7180.93,C538375433,73421.18,66240.25,C925803196,97226.43,104407.36,17,2.26,2.1,19:53:43,0
TRX2208239640,Chicago,11936,C1685926521,41477.84,29541.84,C1791253516,74599.17,86535.17,45,9.38,0.98,01:00:11,0
TRX1266958285,"Washington, D.C.",62820.46,C1288641854,76446.94,13626.48,C993587250,87918.27,150738.73,21,9.68,1.87,21:26:59,0
TRX5156285323,El Paso,2619.73,C24344628,65562.22,62942.49,C86914267,13479.84,16099.57,67,11.3,7.71,14:34:28,0
TRX2480174064,Nashville,102398.1,C1540894701,33440.21,72542.29,C2021053848,69503.26,58391.21,100,4.62,1.22,12:07:42,1
TRX5238510039,San Antonio,28247.25,C291847739,29257.31,1010.06,C2030121719,43969.3,72216.55,88,6.78,0.49,16:06:36,0
TRX9750375417,Phoenix,105042.68,C346413038,105110.32,67.64,C2101325597,96247.9,201290.58,10,9.72,0.19,09:49:09,0
TRX1098370089,New York City,125132,C772369088,127266.02,2134.02,C1168398461,7259.77,132391.77,56,12.22,2.18,12:22:08,0
TRX1895836839,San Jose,2225.09,C1732238376,60842.03,58616.94,C1409422014,59555.81,61780.9,55,2.46,1.93,20:10:19,0
TRX8338458555,San Diego,12621.09,C570422884,72965.71,60344.62,C1406763631,23638.1,36259.19,67,5.66,3.89,06:12:36,0
TRX6032049974,San Francisco,19445.187,C1202097727,89509.39,70337.73,C1602785474,949.39,26365.73,16,4.04,2.08,10:00:39,1
TRX2253017500,San Jose,12615.19,C1349025531,31533.19,18918,C1860205951,31327.41,43942.6,58,5.88,3.67,18:21:26,0
TRX8038847714,Jacksonville,257156.99,C156127720,63363.76,97230.49,C1491522744,53126.24,71222.23,90,9.75,4.98,03:43:31,1
TRX3972948607,Houston,17923.87,C2062667107,23094.81,5170.94,C1271355282,76271.76,94195.63,23,4.18,4.15,21:44:18,0
TRX2827880761,El Paso,414.32,C890084643,25509.51,25095.19,C2145921383,8858.76,9273.08,98,7.01,2.98,19:17:46,0
TRX5572801834,Jacksonville,5966.029,C21964111,15940.6,56684.35,C626626764,63501.06,52851.31,74,3.6,1.94,19:13:52,1
TRX9602876607,Seattle,186204.65,C1479691423,379082.65,192878,C1294058862,9489.02,195693.67,91,9.78,4.77,22:56:33,0
TRX3568913302,Los Angeles,182958.27,C670332443,186339.97,3381.7,C954269867,42673.65,225631.92,13,9.09,1.91,11:05:16,0
TRX5067029701,Philadelphia,197050.95,C1445424568,205354.86,8303.91,C381096925,93739.93,290790.88,77,5.52,4.63,20:36:32,0
TRX5259321805,San Diego,108072,C94690722,109889.86,1817.86,C280223635,95303.56,203375.56,25,6.46,5.07,06:49:05,0
TRX2946081425,El Paso,1016.98,C271594494,34290.51,33273.53,C1671007220,98070.98,99087.96,68,5.22,1.45,16:18:10,0
TRX5321111682,Austin,84024.67,C142993407,94443.4,10418.73,C756637412,30223.73,114248.4,85,9.17,1.87,13:06:13,0
TRX7347739944,Chicago,9557.31,C1455177644,35971.17,26413.86,C320414325,99465.44,109022.75,101,6.99,1.02,05:09:17,0
TRX3274989577,"Washington, D.C.",107670.46,C178604517,114984.07,7313.61,C1745904086,69212.39,176882.85,97,4.53,2.21,00:26:39,0
TRX7667809913,Denver,36773.05,C102318785,90425,53651.95,C1733056574,31408.65,68181.7,47,5.68,3.28,03:53:45,0
TRX8667114908,San Francisco,13427.34,C1618099562,35040.85,21613.51,C1971855969,99816.3,113243.64,3,9.94,7.44,01:17:45,0
TRX3797592148,Jacksonville,84300.38,C654067279,37187.72,95184.54,C975284962,92454.78,88320.78,49,8.17,1.44,12:48:18,1
TRX7890316127,Houston,6.36,C1091234211,42410.65,42404.29,C2047984839,28377.96,28384.32,7,10.22,3.5,16:36:37,0
TRX3777980311,Boston,436.15,C1393828949,50856.89,50420.74,C856901180,43314.55,43750.7,34,7.65,0.77,18:45:18,0
TRX1766234590,Dallas,81254.24,C1349101851,104779.33,23525.09,C801963227,6977.75,88231.99,30,6.04,2.45,06:24:16,0
TRX6929456436,Philadelphia,363063.88,C846274760,165.46,8123.65,C237297104,88621.3,75554.31,4,7.93,6.34,18:14:12,1
TRX6614104748,Austin,6173.13,C638204510,62614.54,56441.41,C1692092775,10087.73,16260.86,86,7.58,7.2,01:47:05,0
TRX3285215758,El Paso,87620.92,C1983283775,119504.75,31883.83,C1216070398,51366.89,138987.81,20,7.04,1.22,08:24:42,0
TRX7683094976,Chicago,146467.87,C791408866,167513.09,21045.22,C762100699,70225.56,216693.43,12,3.89,3.11,18:50:24,0
TRX6505944183,Denver,6001.21,C212963786,7667.82,1666.61,C770854681,95863.66,101864.87,96,2.65,1.51,06:51:31,0
TRX2117327516,San Jose,2280.09,C1351568309,54891.16,52611.07,C121466124,56152.5,58432.59,86,10.38,1.79,09:32:20,0
TRX2034084244,Columbus,4528.17,C863661360,10049.5,5521.33,C2074046599,4656.19,9184.36,29,5.15,1.62,14:44:58,0
TRX5804101591,San Jose,4828.43,C916283981,24496.79,19668.36,C347239869,38403.41,43231.84,80,5.97,3.18,20:19:28,0
TRX7670613045,Philadelphia,431294.27,C411594792,51038.99,13966.36,C707492405,55807.2,67940.68,92,2.52,1.18,06:04:55,1
TRX9143401988,Austin,2251.91,C1393484427,25609.45,23357.54,C1137935956,10442.9,12694.81,42,3.58,3.24,09:26:59,0
TRX8933770510,Dallas,94588.1,C1092992060,98086.1,3498,C224468764,67745.83,162333.93,14,6.9,0.2,07:37:59,0
TRX2236928956,Philadelphia,9773.88,C211199210,34126.51,24352.63,C352959830,41694.48,51468.36,48,3,1.75,18:01:53,0
TRX5055086462,San Jose,496.83,C1727379710,77755.15,77258.32,C1525055237,74501.88,74998.71,33,5.74,1.34,10:20:44,0
TRX5133969401,Philadelphia,9289.47,C178838760,48461.98,39172.51,C23053378,5638.58,14928.05,44,8.3,4.05,13:28:40,0
TRX2007361380,Boston,143694,C1357663228,190320.08,46626.08,C1670993182,15215.83,158909.83,1,10.23,7.22,10:22:02,0
TRX3761970689,Phoenix,3167.07,C603456365,70126.7,66959.63,C1917442783,97734.54,100901.61,1,5.46,2.85,17:18:20,0
TRX4925832134,Charlotte,2211.92,C729965698,81989.52,79777.6,C531523096,58419.47,60631.39,55,4.32,0.87,02:55:21,0
TRX7114479510,San Jose,60836.64,C1800967368,77445.14,16608.5,C962931248,15943.07,76779.71,43,7.07,4.83,21:17:19,0
