Type,Branch,Amount,Old Balance Origin,New Balance Origin,Old Balance Destination,New Balance Destination,Receiver,Unusual Logins,Account Age,Account Type,Time of Day,isFraud
CASH_IN,Banglades,12336.48,7317899.11,7330235.59,0.0,0.0,Self,11,8.831342984,Current,Night,0
PAYMENT,Italia,7840.38,14798.36,6957.98,1817430.0,1825270.38,Merchant,1,2.728934701,Savings,Night,0
PAYMENT,Francia,4322.53,13771.0,9448.47,332572.0,336894.53,Merchant,6,1.873945931,Savings,Night,0
PAYMENT,Francia,6488.26,22444.0,15955.74,994840.0,1001328.26,Merchant,18,0.345518663,Current,Night,0
PAYMENT,Estados Unidos,15650.79,137413.0,121762.21,1947496.0,1963146.79,Merchant,9,0.730692647,Savings,Night,0
CASH_OUT,Alemania,235427.33,438577.0,203149.67,0.0,0.0,Self,2,7.324306975,Current,Night,0
PAYMENT,Espana,10937.55,25105.0,14167.45,1001171.0,1012108.55,Merchant,11,4.965858328,Savings,Morning,0
CASH_IN,Japan,224527.63,5854483.56,6079011.19,0.0,0.0,Self,10,0.693281594,Savings,Morning,0
PAYMENT,Ucrania,27249.21,33318.0,6068.79,1096804.0,1124053.21,Merchant,13,6.665277989,Savings,Afternoon,0
CREDIT,Honduras,4198.49,169807.0,174005.49,3519099.83,3514901.34,Customer,8,2.797813074,Savings,Night,0
PAYMENT,Australia,20036.57,22424.0,2387.43,1397324.0,1417360.57,Merchant,3,6.89992501,Current,Morning,0
PAYMENT,Argentina,3032.18,9928.0,6895.82,1439747.0,1442779.18,Merchant,11,4.119030242,Savings,Night,0
PAYMENT,Turquia,14163.73,278326.8,264163.07,1685736.0,1699899.73,Merchant,20,6.530081338,Savings,Morning,0
PAYMENT,Espana,1861.63,15875.0,14013.37,616240.0,618101.63,Merchant,12,7.873904338,Savings,Morning,0
CREDIT,India,4747.29,233699.22,238446.51,199922.16,195174.87,Customer,18,8.051045313,Savings,Morning,0
PAYMENT,India,16592.88,105583.0,88990.12,1148519.0,1165111.88,Merchant,20,6.666371383,Savings,Afternoon,0
PAYMENT,Republica Dominicana,49.61,18843.0,18793.39,1288186.0,1288235.61,Merchant,15,8.465728076,Savings,Night,0
PAYMENT,Francia,1012.86,284879.0,283866.14,1800736.0,1801748.86,Merchant,3,0.116264638,Savings,Afternoon,0
CREDIT,Tailandia,2673.5,11608.0,14281.5,140222.23,137548.73,Customer,1,4.597650588,Savings,Morning,0
PAYMENT,Mexico,4994.3,32204.57,27210.27,943723.0,948717.3,Merchant,8,6.974154022,Current,Morning,0
CASH_IN,Guatemala,51940.57,1512929.0,1564869.57,0.0,0.0,Self,17,1.502059053,Savings,Night,0
PAYMENT,Estados Unidos,16038.8,1469303.0,1453264.2,1696221.0,1712259.8,Merchant,20,1.860427023,Savings,Morning,0
PAYMENT,Mexico,4151.85,21077.0,16935.15,0.0,0.0,Merchant,8,7.493721046,Savings,Morning,1
CASH_OUT,Mexico,193646.29,779407.73,585761.44,0.0,0.0,Self,8,0.801048637,Savings,Afternoon,0
PAYMENT,Egipto,7548.35,30419.0,22870.65,414077.0,421625.35,Merchant,9,0.513192161,Savings,Afternoon,0
PAYMENT,Estados Unidos,16419.57,1012843.0,996423.43,911662.0,928081.57,Merchant,4,1.545010053,Savings,Afternoon,0
CASH_OUT,Angola,278506.83,1315645.0,1037138.17,0.0,0.0,Self,5,6.524133387,Current,Afternoon,0
TRANSFER,Republica Dominicana,94087.34,306878.0,212790.66,2905646.78,2999734.12,Customer,9,7.215903911,Current,Morning,0
PAYMENT,Canada,8072.47,9568.0,1495.53,887269.0,895341.47,Merchant,11,1.075130433,Savings,Afternoon,0
PAYMENT,Guatemala,3454.08,9031.96,5577.88,411247.0,414701.08,Merchant,9,3.171934238,Savings,Afternoon,0
PAYMENT,Turquia,12749.19,27552.0,14802.81,776666.0,789415.19,Merchant,7,7.428992398,Savings,Morning,0
PAYMENT,Estados Unidos,7456.1,21686.0,14229.9,123777.0,131233.1,Merchant,3,3.128457771,Savings,Night,0
PAYMENT,Marruecos,1737.12,31908.14,30171.02,1078132.0,1079869.12,Merchant,19,2.849748025,Current,Afternoon,0
PAYMENT,Brasil,991.87,7512.0,6520.13,830678.0,831669.87,Merchant,2,0.477233425,Savings,Afternoon,0
PAYMENT,Argentina,6469.74,1400448.0,1393978.26,777095.0,783564.74,Merchant,18,8.519020729,Savings,Night,0
PAYMENT,El Salvador,7257.38,11586.0,4328.62,626231.0,633488.38,Merchant,7,5.740941532,Current,Afternoon,0
PAYMENT,Nigeria,669.31,10378.0,9708.69,1335326.0,1335995.31,Merchant,7,2.861793672,Savings,Morning,0
CASH_OUT,Lituania,308384.4,1308834.23,1000449.83,0.0,0.0,Self,20,3.890250828,Savings,Morning,0
CASH_IN,Mexico,271184.55,1052028.88,1323213.43,0.0,0.0,Self,3,7.255007554,Savings,Morning,0
CASH_IN,Filipinas,440757.72,6533762.11,6974519.83,0.0,0.0,Self,3,7.504756579,Current,Night,0
PAYMENT,Indonesia,13259.12,581420.54,568161.42,243910.0,257169.12,Merchant,11,2.081624149,Savings,Afternoon,0
CASH_IN,Reino Unido,277807.48,6810067.99,7087875.47,0.0,0.0,Self,8,6.118071218,Savings,Afternoon,0
CASH_OUT,Mexico,23691.12,571289.0,547597.88,0.0,0.0,Self,4,7.116103424,Current,Afternoon,0
TRANSFER,Argentina,1627438.13,2158175.0,530736.87,3303849.88,4931288.01,Customer,6,6.272412293,Savings,Afternoon,0
TRANSFER,China,928722.69,0.0,0.0,1259119.8,971418.91,Customer,16,2.056096153,Current,Night,1
PAYMENT,India,9677.36,355127.0,345449.64,1802466.0,1812143.36,Merchant,19,2.188039175,Savings,Morning,0
PAYMENT,Alemania,2040.71,3921.83,1881.12,676297.0,678337.71,Merchant,12,8.005241307,Savings,Morning,0
PAYMENT,Chile,16184.43,189143.27,172958.84,855537.0,871721.43,Merchant,5,5.117142909,Savings,Morning,0
PAYMENT,Mexico,9283.99,31774.0,22490.01,347902.0,357185.99,Merchant,15,2.111836044,Savings,Night,0
PAYMENT,Nueva Zelanda,3499.43,31242.0,27742.57,1416409.0,1419908.43,Merchant,14,1.771858632,Savings,Morning,0
PAYMENT,Francia,14060.49,140432.57,126372.08,1670636.0,1684696.49,Merchant,7,6.985987498,Current,Night,0
PAYMENT,Brasil,1413.15,16371.0,14957.85,784931.0,786344.15,Merchant,19,4.640630023,Savings,Night,0
TRANSFER,Guatemala,123726.5,1561090.0,1437363.5,461463.37,585189.87,Customer,3,5.927754793,Savings,Night,0
PAYMENT,Brasil,12462.77,49240.42,36777.65,1626579.0,1639041.77,Merchant,4,6.765466359,Savings,Morning,0
PAYMENT,Cuba,16525.68,742445.0,725919.32,1065938.0,1082463.68,Merchant,13,0.46229265,Savings,Night,0
PAYMENT,Rusia,3783.07,20827.0,17043.93,660734.0,664517.07,Merchant,14,6.382526217,Savings,Morning,0
PAYMENT,Italia,336.05,18198.0,17861.95,1834431.0,1834767.05,Merchant,10,8.67619174,Savings,Night,0
PAYMENT,Indonesia,5647.66,242264.0,236616.34,546386.0,552033.66,Merchant,2,6.786854002,Savings,Morning,0
CASH_IN,Nueva Zelanda,9990.6,2262593.02,2272583.62,0.0,0.0,Self,16,7.275902006,Savings,Afternoon,0
CASH_IN,Francia,323385.62,363883.69,687269.31,0.0,0.0,Self,4,2.289957434,Savings,Night,0
PAYMENT,Barein,3468.74,13310.0,9841.26,328021.0,331489.74,Merchant,14,0.844948451,Savings,Afternoon,0
PAYMENT,Reino Unido,1335.03,2043.0,707.97,1891935.0,1893270.03,Merchant,15,7.251914496,Savings,Afternoon,0
PAYMENT,Republica Dominicana,5002.55,9372.0,4369.45,599972.0,604974.55,Merchant,2,2.483232006,Savings,Night,0
PAYMENT,Mexico,3655.9,75094.36,71438.46,1989479.0,1993134.9,Merchant,17,6.683576827,Current,Afternoon,0
PAYMENT,Espana,6284.58,1228821.0,1222536.42,1533685.0,1539969.58,Merchant,1,6.392034312,Savings,Night,0
TRANSFER,Estados Unidos,93296.5,1344556.0,1251259.5,393.0,93689.5,Customer,1,1.64989159,Savings,Morning,0
CASH_IN,Estados Unidos,223565.38,4577193.8,4800759.18,0.0,0.0,Self,4,0.020737264,Savings,Afternoon,0
CASH_IN,Mexico,90646.09,1638124.21,1728770.3,0.0,0.0,Self,1,8.321660528,Savings,Morning,0
PAYMENT,Mexico,8194.49,10046.0,1851.51,749313.0,757507.49,Merchant,10,7.670117881,Current,Night,0
PAYMENT,Iran,6228.16,17065.34,10837.18,1845162.0,1851390.16,Merchant,2,8.91822313,Savings,Morning,0
PAYMENT,El Salvador,9854.52,14980.0,5125.48,1680008.0,1689862.52,Merchant,13,6.977526426,Savings,Night,0
PAYMENT,Alemania,13297.0,179346.82,166049.82,1378179.0,1391476.0,Merchant,11,8.971074499,Current,Night,0
PAYMENT,Australia,1936.67,10604.0,8667.33,686784.0,688720.67,Merchant,11,4.259466757,Current,Afternoon,0
CASH_IN,Alemania,669936.4,2315442.28,2985378.68,0.0,0.0,Self,20,6.758770503,Savings,Afternoon,0
PAYMENT,Colombia,1383.91,40051.99,38668.08,239207.0,240590.91,Merchant,12,3.152353139,Savings,Night,0
PAYMENT,Polonia,7588.58,22377.12,14788.54,630955.0,638543.58,Merchant,19,1.071139079,Current,Night,0
CASH_OUT,Reino Unido,228251.68,1271273.62,1043021.94,0.0,0.0,Self,13,6.082699808,Savings,Afternoon,0
PAYMENT,Honduras,5562.62,679342.0,673779.38,1023119.0,1028681.62,Merchant,8,4.996552261,Savings,Night,0
PAYMENT,Reino Unido,1820.34,14934.0,13113.66,1193107.0,1194927.34,Merchant,12,5.044487828,Savings,Morning,0
PAYMENT,Corea del Sur,11483.48,278208.67,266725.19,1379803.0,1391286.48,Merchant,10,8.654160955,Savings,Night,0
PAYMENT,Australia,7163.87,117108.0,109944.13,1557673.0,1564836.87,Merchant,8,6.046696125,Current,Night,0
PAYMENT,Francia,16906.99,625212.0,608305.01,449136.0,466042.99,Merchant,5,1.401306334,Savings,Night,0
PAYMENT,Reino Unido,3920.09,21900.0,17979.91,613670.0,617590.09,Merchant,17,5.452224795,Savings,Morning,0
TRANSFER,Filipinas,351854.11,570108.0,218253.89,3615839.41,3967693.52,Customer,8,4.706032262,Current,Morning,0
CASH_IN,Estados Unidos,191862.15,6657292.28,6849154.43,0.0,0.0,Self,7,1.863123434,Savings,Morning,0
CREDIT,Indonesia,3627.48,11364.0,14991.48,28422.37,24794.89,Customer,15,7.383142964,Savings,Afternoon,0
CASH_OUT,Nigeria,78023.16,1637852.0,1559828.84,0.0,0.0,Self,20,5.423680359,Savings,Morning,0
CASH_IN,Australia,174413.77,6491800.66,6666214.43,0.0,0.0,Self,6,7.777499088,Savings,Afternoon,0
PAYMENT,Corea del Sur,2536.69,67111.65,64574.96,226590.0,229126.69,Merchant,18,8.979031634,Savings,Night,0
CASH_IN,Republica Dominicana,121400.87,11300000.0,11421400.87,0.0,0.0,Self,11,1.528270066,Savings,Afternoon,0
PAYMENT,Republica Dominicana,1860.2,56541.0,54690.8,0.0,0.0,Merchant,20,2.33788969,Savings,Morning,1
PAYMENT,Brasil,4426.72,11834.0,7407.28,1706076.0,1710502.72,Merchant,3,1.052297804,Savings,Night,0
PAYMENT,Francia,1576.82,186381.0,184804.18,148486.0,150062.82,Merchant,18,1.246734462,Savings,Night,0
CREDIT,Espana,4364.24,67233.0,71597.24,71903.08,67538.84,Customer,17,4.530940809,Current,Morning,0
PAYMENT,Nueva Zelanda,2236.04,4071.0,1834.96,1769858.0,1772094.04,Merchant,18,5.620347992,Savings,Morning,0
PAYMENT,Alemania,9976.7,47870.0,37893.3,1055301.0,1065277.7,Merchant,18,0.644766929,Savings,Morning,0
CASH_OUT,Francia,88987.11,541387.58,452400.47,0.0,0.0,Self,2,0.459582021,Current,Afternoon,0
PAYMENT,Argentina,4153.3,16145.0,11991.7,400991.0,405144.3,Merchant,16,6.271573558,Current,Morning,0
PAYMENT,Cuba,3073.34,11216.0,8142.66,1562458.0,1565531.34,Merchant,19,0.275541732,Current,Afternoon,0
CASH_OUT,Colombia,208168.06,217637.0,9468.94,0.0,0.0,Self,5,3.965507914,Savings,Morning,0
PAYMENT,India,9021.44,12247.0,3225.56,1707506.0,1716527.44,Merchant,20,8.57889205,Savings,Morning,0
PAYMENT,Paises Bajos,646.76,142589.0,141942.24,879815.0,880461.76,Merchant,18,3.759492085,Savings,Night,0
PAYMENT,Australia,36617.58,866585.0,829967.42,1139368.0,1175985.58,Merchant,1,7.315315233,Savings,Morning,0
CASH_IN,Tailandia,19320.18,34302.99,53623.17,0.0,0.0,Self,10,0.285622091,Current,Morning,0
CASH_IN,Francia,175995.9,5792842.23,5968838.13,0.0,0.0,Self,2,4.815506632,Current,Morning,0
CREDIT,Noruega,6027.22,277100.0,283127.22,2628937.05,2622909.83,Customer,12,2.530174224,Savings,Afternoon,0
PAYMENT,Venezuela,8348.86,44989.0,36640.14,318690.0,327038.86,Merchant,7,4.962712792,Savings,Afternoon,0
CREDIT,China,2586.39,29859.0,32445.39,2013609.89,2011023.5,Customer,14,0.408149231,Current,Afternoon,0
CASH_OUT,Indonesia,34629.16,1525696.0,1491066.84,0.0,0.0,Self,9,2.129097885,Savings,Night,0
PAYMENT,Australia,8723.42,39742.0,31018.58,1710605.0,1719328.42,Merchant,7,3.669006932,Current,Afternoon,0
PAYMENT,Italia,3615.16,9030.0,5414.84,651115.0,654730.16,Merchant,16,6.264524277,Savings,Night,0
PAYMENT,Tailandia,23430.56,546990.78,523560.22,1590898.0,1614328.56,Merchant,13,8.525181398,Savings,Morning,0
PAYMENT,Mexico,12609.9,77866.3,65256.4,826700.0,839309.9,Merchant,1,5.872781893,Savings,Morning,0
TRANSFER,India,181.0,181.0,0.0,0.0,181.0,Customer,2,5.710512993,Current,Morning,0
PAYMENT,Reino Unido,4895.1,115220.79,110325.69,689016.0,693911.1,Merchant,5,8.906315075,Savings,Afternoon,0
PAYMENT,Brasil,4259.68,405624.0,401364.32,1929590.0,1933849.68,Merchant,19,6.833411316,Current,Afternoon,0
PAYMENT,Nigeria,12073.8,307483.0,295409.2,1680387.0,1692460.8,Merchant,5,5.981187031,Savings,Afternoon,0
TRANSFER,El Salvador,40975.4,51859.0,10883.6,0.0,40975.4,Customer,3,7.210528393,Savings,Morning,0
PAYMENT,Turquia,19150.12,548738.0,529587.88,1149033.0,1168183.12,Merchant,16,5.274273062,Current,Morning,0
CASH_IN,Reino Unido,170914.25,183520.21,354434.46,0.0,0.0,Self,14,2.776192323,Current,Morning,0
PAYMENT,Reino Unido,3421.65,29435.0,26013.35,1916852.0,1920273.65,Merchant,12,4.80467761,Current,Morning,0
PAYMENT,Turquia,8603.1,9147.0,543.9,1148914.0,1157517.1,Merchant,19,3.709447379,Savings,Night,0
PAYMENT,Cuba,13817.6,26268.59,12450.99,1384205.0,1398022.6,Merchant,20,7.067037343,Savings,Afternoon,0
CASH_IN,Malasia,221970.49,2983939.0,3205909.49,0.0,0.0,Self,19,5.673696064,Current,Night,0
CASH_OUT,Marruecos,191484.93,1533985.0,1342500.07,0.0,0.0,Self,14,8.179371829,Savings,Night,0
PAYMENT,Mexico,7738.69,96214.45,88475.76,1045468.0,1053206.69,Merchant,20,0.598872443,Savings,Night,0
TRANSFER,Brasil,261399.78,454252.0,192852.22,282354.82,543754.6,Customer,20,8.579536745,Current,Night,0
PAYMENT,Francia,5256.18,10136.0,4879.82,479272.0,484528.18,Merchant,15,6.977855553,Current,Night,0
CASH_OUT,Mexico,221605.71,301321.04,79715.33,0.0,0.0,Self,9,7.333521038,Savings,Night,0
CASH_IN,Francia,332359.2,2204166.47,2536525.67,0.0,0.0,Self,7,3.826491357,Savings,Morning,0
CASH_IN,Estados Unidos,48275.89,6313985.39,6362261.28,0.0,0.0,Self,1,8.954842843,Current,Night,0
PAYMENT,Mexico,8640.07,1611177.0,1602536.93,1038121.0,1046761.07,Merchant,13,4.675181676,Savings,Afternoon,0
CASH_OUT,Canada,289326.88,639664.0,350337.12,0.0,0.0,Self,18,2.774842954,Savings,Night,0
PAYMENT,Mexico,5733.09,11656.0,5922.91,213045.0,218778.09,Merchant,7,4.185084281,Current,Afternoon,0
PAYMENT,Francia,1624.03,3079.0,1454.97,1210604.0,1212228.03,Merchant,16,7.33618471,Savings,Morning,0
PAYMENT,Republica Dominicana,7590.33,24919.55,17329.22,356251.0,363841.33,Merchant,7,1.798786888,Savings,Morning,0
CASH_OUT,Mexico,265115.26,1745312.0,1480196.74,0.0,0.0,Self,20,3.821028572,Savings,Night,0
CASH_IN,Alemania,57894.54,366374.0,424268.54,0.0,0.0,Self,10,2.042838535,Savings,Night,0
PAYMENT,Corea del Sur,12743.43,26373.0,13629.57,622756.0,635499.43,Merchant,17,4.141609385,Current,Afternoon,0
PAYMENT,Indonesia,6335.61,12910.0,6574.39,868456.0,874791.61,Merchant,12,6.566229219,Current,Afternoon,0
PAYMENT,Espana,5449.92,102544.0,97104.08,0.0,0.0,Merchant,3,6.188827864,Savings,Afternoon,1
PAYMENT,Alemania,12491.01,17079.0,4587.99,754921.0,767412.01,Merchant,11,4.820206652,Savings,Afternoon,0
CASH_IN,Estados Unidos,65228.2,4601741.78,4666969.98,0.0,0.0,Self,15,4.235064982,Savings,Morning,0
CASH_OUT,Peru,74375.02,378214.83,303839.81,0.0,0.0,Self,12,5.894187549,Savings,Night,0
PAYMENT,Mexico,1094.03,13918.0,12823.97,1650128.0,1651222.03,Merchant,9,2.09248752,Savings,Afternoon,0
PAYMENT,Italia,8378.01,80899.44,72521.43,1189333.0,1197711.01,Merchant,2,3.53099905,Savings,Afternoon,0
PAYMENT,Estados Unidos,2273.35,7918.79,5645.44,842737.0,845010.35,Merchant,2,4.836545892,Savings,Night,0
CASH_IN,China,131409.27,8491742.16,8623151.43,0.0,0.0,Self,14,5.184038299,Savings,Night,0
CREDIT,Australia,5920.06,156628.0,162548.06,83159.61,77239.55,Customer,7,8.613759469,Savings,Night,0
PAYMENT,Estados Unidos,307.63,99266.0,98958.37,209412.0,209719.63,Merchant,14,3.134203118,Savings,Night,0
TRANSFER,Alemania,765639.59,769292.0,3652.41,52136.82,817776.41,Customer,14,8.223162017,Savings,Night,0
PAYMENT,Estados Unidos,9383.43,20772.0,11388.57,1839628.0,1849011.43,Merchant,5,6.964877703,Savings,Afternoon,0
PAYMENT,Ucrania,11815.37,1331611.0,1319795.63,1616846.0,1628661.37,Merchant,2,1.157605403,Current,Afternoon,0
PAYMENT,Reino Unido,8527.96,1058062.0,1049534.04,1970243.0,1978770.96,Merchant,15,5.64967692,Savings,Afternoon,0
PAYMENT,Australia,14294.08,69899.0,55604.92,360126.0,374420.08,Merchant,15,2.842961342,Savings,Afternoon,0
PAYMENT,Australia,3644.85,24111.0,20466.15,1905350.0,1908994.85,Merchant,14,4.413183026,Savings,Afternoon,0
PAYMENT,Brasil,4486.69,13146.0,8659.31,1220233.0,1224719.69,Merchant,3,2.88280665,Current,Afternoon,0
PAYMENT,Mexico,10967.47,828199.0,817231.53,363860.0,374827.47,Merchant,1,0.992399028,Savings,Night,0
PAYMENT,Australia,4471.34,22161.0,17689.66,416827.0,421298.34,Merchant,3,0.398482091,Savings,Night,0
PAYMENT,India,25486.13,125894.0,100407.87,987447.0,1012933.13,Merchant,15,5.893127063,Savings,Morning,0
PAYMENT,Jordania,2271.07,1749837.0,1747565.93,1907590.0,1909861.07,Merchant,10,6.629082568,Savings,Night,0
PAYMENT,Alemania,5284.22,16589.1,11304.88,546529.0,551813.22,Merchant,13,7.203924988,Current,Night,0
CASH_OUT,Republica Dominicana,40684.97,1295392.14,1254707.17,0.0,0.0,Self,19,3.315372696,Savings,Afternoon,0
TRANSFER,Mexico,339163.04,1934685.0,1595521.96,10300000.0,10639163.04,Customer,19,0.809673787,Current,Night,0
PAYMENT,Panama,1933.73,208727.0,206793.27,387075.0,389008.73,Merchant,2,2.893221256,Current,Night,0
CASH_OUT,Australia,72791.13,237114.57,164323.44,0.0,0.0,Self,8,2.319224875,Savings,Night,0
PAYMENT,Mexico,9614.45,0.0,0.0,0.0,0.0,Merchant,5,8.836776209,Current,Morning,1
PAYMENT,Nicaragua,11011.74,145506.0,134494.26,1774495.0,1785506.74,Merchant,17,1.3840237,Savings,Afternoon,0
PAYMENT,Italia,3230.7,14761.0,11530.3,492656.0,495886.7,Merchant,20,8.859118036,Current,Morning,0
CASH_IN,Francia,284839.92,6782341.03,7067180.95,0.0,0.0,Self,6,2.146849714,Savings,Afternoon,0
PAYMENT,Alemania,8164.1,1690645.0,1682480.9,1216180.0,1224344.1,Merchant,7,8.363872194,Current,Night,0
PAYMENT,Guatemala,24285.62,924548.0,900262.38,1509865.0,1534150.62,Merchant,2,7.070010843,Savings,Afternoon,0
PAYMENT,Reino Unido,10324.3,1379203.12,1368878.82,397731.0,408055.3,Merchant,14,8.866121347,Savings,Morning,0
CASH_IN,Alemania,186838.95,6185786.33,6372625.28,418838.5,46820.71,Self,5,8.069313342,Savings,Afternoon,1
PAYMENT,Republica Dominicana,770.23,27278.0,26507.77,1733851.0,1734621.23,Merchant,14,1.21808366,Savings,Afternoon,0
PAYMENT,Alemania,7955.58,13697.0,5741.42,1244839.0,1252794.58,Merchant,6,2.366372149,Savings,Afternoon,0
CASH_IN,Filipinas,305475.51,584639.0,890114.51,0.0,0.0,Self,6,3.828219191,Savings,Night,0
CASH_IN,Estados Unidos,140852.52,937080.09,1077932.61,0.0,0.0,Self,2,8.588481451,Savings,Night,0
CASH_OUT,Liberia,323105.08,1481823.0,1158717.92,0.0,0.0,Self,15,4.912198332,Savings,Night,0
CASH_OUT,Marruecos,183655.61,1107452.0,923796.39,0.0,0.0,Self,20,3.557860255,Current,Morning,0
PAYMENT,Estados Unidos,51024.98,1118056.0,1067031.02,221634.0,272658.98,Merchant,17,8.256063118,Current,Afternoon,0
PAYMENT,Venezuela,16926.08,1356283.0,1339356.92,1633930.0,1650856.08,Merchant,7,8.025627806,Current,Morning,0
PAYMENT,India,11068.42,255812.75,244744.33,381935.0,393003.42,Merchant,6,1.937530974,Savings,Morning,0
CASH_IN,Suecia,9067.51,1469995.06,1479062.57,306723.02,23508.22,Self,16,7.450641463,Savings,Afternoon,1
PAYMENT,Mexico,4133.41,10849.0,6715.59,647129.0,651262.41,Merchant,16,4.724999255,Savings,Morning,0
PAYMENT,Mexico,583.01,45660.0,45086.99,0.0,0.0,Merchant,15,2.58349613,Savings,Night,1
PAYMENT,Pakistan,5403.87,14404.0,9000.13,1173768.0,1179171.87,Merchant,3,2.357599328,Savings,Morning,0
CASH_OUT,China,56953.9,1942.02,0.0,70253.0,64106.18,Self,14,8.497944797,Savings,Afternoon,1
PAYMENT,Italia,10330.01,1172688.0,1162357.99,1719014.0,1729344.01,Merchant,2,6.23053797,Savings,Night,0
PAYMENT,Mexico,4723.65,239578.0,234854.35,1645853.0,1650576.65,Merchant,17,5.911189554,Current,Afternoon,0
PAYMENT,Brasil,3319.89,12698.0,9378.11,1757958.0,1761277.89,Merchant,1,6.611825178,Savings,Night,0
PAYMENT,Benin,6015.17,34493.0,28477.83,1244758.0,1250773.17,Merchant,18,5.919576873,Savings,Night,0
PAYMENT,Alemania,1058.74,105646.0,104587.26,1035792.0,1036850.74,Merchant,12,7.269040814,Savings,Night,0
CASH_OUT,Italia,248431.72,1151564.0,903132.28,0.0,0.0,Self,4,8.172251443,Current,Afternoon,0
CREDIT,El Salvador,1053.29,11687.0,12740.29,16267.62,15214.33,Customer,1,1.38036232,Current,Night,0
TRANSFER,Honduras,27494.69,159069.0,131574.31,0.0,27494.69,Customer,12,7.307459127,Current,Night,0
CASH_IN,Guatemala,633287.14,8896847.11,9530134.25,0.0,0.0,Self,1,5.79618647,Savings,Afternoon,0
CASH_IN,Nigeria,20997.64,3432302.88,3453300.52,0.0,0.0,Self,18,1.957388687,Savings,Night,0
CASH_IN,India,257348.03,5226912.1,5484260.13,0.0,0.0,Self,18,0.915534442,Current,Night,0
PAYMENT,Estados Unidos,4738.28,10266.0,5527.72,597553.0,602291.28,Merchant,10,0.200564732,Current,Afternoon,0
PAYMENT,Estados Unidos,9325.37,13211.0,3885.63,1244200.0,1253525.37,Merchant,8,4.098668332,Current,Night,0
TRANSFER,Italia,453233.63,1524618.0,1071384.37,6876121.82,7329355.45,Customer,5,2.995816144,Current,Afternoon,0
CASH_IN,Rusia,266803.57,5063549.04,5330352.61,0.0,0.0,Self,19,2.318140242,Savings,Night,0
CASH_IN,Francia,839300.36,4776368.76,5615669.12,0.0,0.0,Self,17,3.855234536,Current,Afternoon,0
CASH_IN,India,258578.06,11900000.0,12158578.06,0.0,0.0,Self,7,6.43397292,Current,Afternoon,0
PAYMENT,Japan,4407.34,4480.74,73.4,162663.0,167070.34,Merchant,19,6.078096791,Current,Afternoon,0
CASH_IN,Australia,635370.28,5327867.28,5963237.56,0.0,0.0,Self,1,3.4254614,Current,Morning,0
PAYMENT,Brasil,13476.01,628945.0,615468.99,496322.0,509798.01,Merchant,8,8.366319605,Savings,Night,0
TRANSFER,Australia,2565.32,1452918.0,1450352.68,188715.38,191280.7,Customer,10,6.218926129,Savings,Morning,0
PAYMENT,Estados Unidos,253.22,678.0,424.78,868963.0,869216.22,Merchant,19,7.835913639,Current,Afternoon,0
PAYMENT,Mexico,10720.07,563592.0,552871.93,1679577.0,1690297.07,Merchant,10,6.291771453,Savings,Afternoon,0
CASH_IN,Estados Unidos,26516.56,7716023.4,7742539.96,0.0,0.0,Self,10,2.84362139,Savings,Night,0
CASH_IN,Francia,98946.99,2185473.43,2284420.42,0.0,0.0,Self,7,4.112481351,Savings,Afternoon,0
PAYMENT,China,6199.3,39364.0,33164.7,1640863.0,1647062.3,Merchant,10,6.76064918,Savings,Afternoon,0
CASH_OUT,Reino Unido,358124.44,1507215.0,1149090.56,0.0,0.0,Self,16,3.261450961,Savings,Morning,0
PAYMENT,India,826.36,12005.0,11178.64,571258.0,572084.36,Merchant,17,5.04026078,Savings,Morning,0
